session_id,bin_sec,bin_min,n_cdp,entropy,conference
2021_11_04_NES_S6,0,0.0,5,0.7219280948873623,2021NES
2021_11_04_NES_S6,300,5.0,4,0.0,2021NES
2021_11_04_NES_S6,1800,30.0,1,0.0,2021NES
2021_11_04_NES_S6,2100,35.0,5,0.0,2021NES
2021_11_04_NES_S6,2400,40.0,3,0.9182958340544896,2021NES
2021_11_04_NES_S6,2700,45.0,4,0.8112781244591328,2021NES
2021_11_04_NES_S6,3600,60.0,1,0.0,2021NES
2021_11_04_NES_S6,4200,70.0,16,0.7567751872715526,2021NES
2021_11_05_NES_S1,0,0.0,10,0.4689955935892812,2021NES
2021_11_05_NES_S1,300,5.0,16,0.9544340029249649,2021NES
2021_11_05_NES_S1,600,10.0,7,0.863120568566631,2021NES
2021_11_05_NES_S1,1200,20.0,1,0.0,2021NES
2021_11_05_NES_S1,1800,30.0,2,0.0,2021NES
2021_11_05_NES_S1,2700,45.0,3,0.0,2021NES
2021_11_05_NES_S1,3600,60.0,1,0.0,2021NES
2021_11_05_NES_S1,3900,65.0,4,0.0,2021NES
2021_11_05_NES_S1,4200,70.0,11,0.4394969869215134,2021NES
2021_11_05_NES_S1,4800,80.0,1,0.0,2021NES
2021_11_05_NES_S1,5100,85.0,1,0.0,2021NES
2021_11_05_NES_S1,5400,90.0,5,0.9709505944546686,2021NES
2021_11_05_NES_S1,5700,95.0,1,0.0,2021NES
2021_11_05_NES_S1,6000,100.0,3,0.9999999999999999,2021NES
2021_11_05_NES_S1,6300,105.0,8,0.0,2021NES
2021_11_05_NES_S1,6600,110.0,14,0.37123232664087563,2021NES
2021_11_05_NES_S10,0,0.0,10,0.4689955935892812,2021NES
2021_11_05_NES_S10,300,5.0,6,0.920619835714305,2021NES
2021_11_05_NES_S10,600,10.0,4,0.0,2021NES
2021_11_05_NES_S10,900,15.0,2,0.0,2021NES
2021_11_05_NES_S10,1200,20.0,2,0.0,2021NES
2021_11_05_NES_S10,1800,30.0,1,0.0,2021NES
2021_11_05_NES_S10,2100,35.0,1,0.0,2021NES
2021_11_05_NES_S10,3000,50.0,1,0.0,2021NES
2021_11_05_NES_S10,3300,55.0,3,0.0,2021NES
2021_11_05_NES_S10,3600,60.0,5,0.9709505944546686,2021NES
2021_11_05_NES_S10,3900,65.0,5,0.0,2021NES
2021_11_05_NES_S10,4200,70.0,9,0.9182958340544896,2021NES
2021_11_05_NES_S11,0,0.0,5,0.9709505944546686,2021NES
2021_11_05_NES_S11,300,5.0,8,1.0,2021NES
2021_11_05_NES_S11,600,10.0,3,0.9182958340544896,2021NES
2021_11_05_NES_S11,900,15.0,1,0.0,2021NES
2021_11_05_NES_S11,2400,40.0,2,1.0,2021NES
2021_11_05_NES_S11,3300,55.0,4,0.8112781244591328,2021NES
2021_11_05_NES_S11,3600,60.0,11,0.0,2021NES
2021_11_05_NES_S11,3900,65.0,2,0.0,2021NES
2021_11_05_NES_S11,4200,70.0,5,0.9709505944546686,2021NES
2021_11_05_NES_S12,0,0.0,6,0.6500224216483541,2021NES
2021_11_05_NES_S12,300,5.0,5,0.9709505944546686,2021NES
2021_11_05_NES_S12,600,10.0,11,0.8453509366224365,2021NES
2021_11_05_NES_S12,900,15.0,1,0.0,2021NES
2021_11_05_NES_S12,1200,20.0,2,0.0,2021NES
2021_11_05_NES_S12,1500,25.0,2,0.0,2021NES
2021_11_05_NES_S12,1800,30.0,1,0.0,2021NES
2021_11_05_NES_S12,2100,35.0,1,0.0,2021NES
2021_11_05_NES_S12,2700,45.0,2,1.0,2021NES
2021_11_05_NES_S12,3300,55.0,4,0.8112781244591328,2021NES
2021_11_05_NES_S12,3600,60.0,1,0.0,2021NES
2021_11_05_NES_S12,3900,65.0,2,1.0,2021NES
2021_11_05_NES_S12,4200,70.0,6,0.9182958340544896,2021NES
2021_11_05_NES_S2,0,0.0,5,0.7219280948873623,2021NES
2021_11_05_NES_S2,300,5.0,3,0.9182958340544896,2021NES
2021_11_05_NES_S2,600,10.0,1,0.0,2021NES
2021_11_05_NES_S2,900,15.0,1,0.0,2021NES
2021_11_05_NES_S2,1500,25.0,7,0.9852281360342516,2021NES
2021_11_05_NES_S2,2100,35.0,1,0.0,2021NES
2021_11_05_NES_S2,3000,50.0,1,0.0,2021NES
2021_11_05_NES_S2,3300,55.0,1,0.0,2021NES
2021_11_05_NES_S2,3600,60.0,5,0.9709505944546686,2021NES
2021_11_05_NES_S2,3900,65.0,3,0.9182958340544896,2021NES
2021_11_05_NES_S2,4200,70.0,17,0.5225593745369408,2021NES
2021_11_05_NES_S3,0,0.0,5,0.0,2021NES
2021_11_05_NES_S3,300,5.0,19,0.6444666452025872,2021NES
2021_11_05_NES_S3,900,15.0,1,0.0,2021NES
2021_11_05_NES_S3,2100,35.0,2,0.0,2021NES
2021_11_05_NES_S3,2400,40.0,1,0.0,2021NES
2021_11_05_NES_S3,3300,55.0,3,0.0,2021NES
2021_11_05_NES_S3,3600,60.0,5,0.9709505944546686,2021NES
2021_11_05_NES_S3,3900,65.0,3,0.0,2021NES
2021_11_05_NES_S3,4200,70.0,6,0.0,2021NES
2021_11_05_NES_S3,4500,75.0,3,0.0,2021NES
2021_11_05_NES_S3,4800,80.0,2,0.0,2021NES
2021_11_05_NES_S3,5100,85.0,2,1.0,2021NES
2021_11_05_NES_S3,5400,90.0,3,0.9182958340544896,2021NES
2021_11_05_NES_S3,5700,95.0,2,0.0,2021NES
2021_11_05_NES_S3,6000,100.0,4,0.8112781244591328,2021NES
2021_11_05_NES_S3,6300,105.0,1,0.0,2021NES
2021_11_05_NES_S3,6600,110.0,10,0.9709505944546686,2021NES
2021_11_05_NES_S4,0,0.0,3,0.9182958340544896,2021NES
2021_11_05_NES_S4,300,5.0,6,0.6500224216483541,2021NES
2021_11_05_NES_S4,600,10.0,11,0.9940302114769565,2021NES
2021_11_05_NES_S4,900,15.0,1,0.0,2021NES
2021_11_05_NES_S4,1200,20.0,3,0.9182958340544896,2021NES
2021_11_05_NES_S4,1800,30.0,1,0.0,2021NES
2021_11_05_NES_S4,2400,40.0,1,0.0,2021NES
2021_11_05_NES_S4,3000,50.0,1,0.0,2021NES
2021_11_05_NES_S4,3600,60.0,5,0.9709505944546686,2021NES
2021_11_05_NES_S4,3900,65.0,12,0.9798687566511527,2021NES
2021_11_05_NES_S4,4200,70.0,4,1.0,2021NES
2021_11_05_NES_S4,4500,75.0,9,0.9910760598382222,2021NES
2021_11_05_NES_S4,4800,80.0,2,0.0,2021NES
2021_11_05_NES_S4,5100,85.0,2,0.0,2021NES
2021_11_05_NES_S4,5400,90.0,1,0.0,2021NES
2021_11_05_NES_S4,5700,95.0,1,0.0,2021NES
2021_11_05_NES_S4,6000,100.0,3,0.0,2021NES
2021_11_05_NES_S4,6600,110.0,10,0.7219280948873623,2021NES
2021_11_05_NES_S5,0,0.0,12,0.8080141510844467,2021NES
2021_11_05_NES_S5,300,5.0,3,0.0,2021NES
2021_11_05_NES_S5,600,10.0,2,1.0,2021NES
2021_11_05_NES_S5,900,15.0,1,0.0,2021NES
2021_11_05_NES_S5,1200,20.0,1,0.0,2021NES
2021_11_05_NES_S5,1500,25.0,1,0.0,2021NES
2021_11_05_NES_S5,1800,30.0,2,1.0,2021NES
2021_11_05_NES_S5,2400,40.0,1,0.0,2021NES
2021_11_05_NES_S5,2700,45.0,3,0.9182958340544896,2021NES
2021_11_05_NES_S5,3300,55.0,7,0.9141008920185651,2021NES
2021_11_05_NES_S5,3600,60.0,1,0.0,2021NES
2021_11_05_NES_S5,3900,65.0,2,0.0,2021NES
2021_11_05_NES_S5,4200,70.0,4,0.8112781244591328,2021NES
2021_11_05_NES_S5,4500,75.0,3,0.0,2021NES
2021_11_05_NES_S5,4800,80.0,1,0.0,2021NES
2021_11_05_NES_S5,5100,85.0,2,0.0,2021NES
2021_11_05_NES_S5,5400,90.0,3,0.9182958340544896,2021NES
2021_11_05_NES_S5,5700,95.0,3,0.0,2021NES
2021_11_05_NES_S5,6000,100.0,3,0.9182958340544896,2021NES
2021_11_05_NES_S5,6600,110.0,11,0.9940302114769565,2021NES
2021_11_05_NES_S6,0,0.0,8,0.9544340029249649,2021NES
2021_11_05_NES_S6,300,5.0,10,0.8812908992306927,2021NES
2021_11_05_NES_S6,600,10.0,11,0.8453509366224365,2021NES
2021_11_05_NES_S6,900,15.0,4,0.8112781244591328,2021NES
2021_11_05_NES_S6,1500,25.0,1,0.0,2021NES
2021_11_05_NES_S6,2700,45.0,2,0.0,2021NES
2021_11_05_NES_S6,3300,55.0,1,0.0,2021NES
2021_11_05_NES_S6,3600,60.0,5,0.7219280948873623,2021NES
2021_11_05_NES_S6,3900,65.0,1,0.0,2021NES
2021_11_05_NES_S6,4200,70.0,2,1.0,2021NES
2021_11_05_NES_S6,4500,75.0,10,0.8812908992306927,2021NES
2021_11_05_NES_S6,4800,80.0,1,0.0,2021NES
2021_11_05_NES_S6,5100,85.0,2,0.0,2021NES
2021_11_05_NES_S6,5400,90.0,1,0.0,2021NES
2021_11_05_NES_S6,5700,95.0,2,1.0,2021NES
2021_11_05_NES_S6,6000,100.0,3,0.9182958340544896,2021NES
2021_11_05_NES_S6,6600,110.0,13,0.39124356362925566,2021NES
2021_11_05_NES_S7,0,0.0,7,0.8699155297736259,2021NES
2021_11_05_NES_S7,600,10.0,2,0.0,2021NES
2021_11_05_NES_S7,900,15.0,1,0.0,2021NES
2021_11_05_NES_S7,1500,25.0,3,0.0,2021NES
2021_11_05_NES_S7,1800,30.0,2,1.0,2021NES
2021_11_05_NES_S7,2400,40.0,3,0.0,2021NES
2021_11_05_NES_S7,2700,45.0,2,1.0,2021NES
2021_11_05_NES_S7,3000,50.0,2,1.0,2021NES
2021_11_05_NES_S7,3300,55.0,3,0.9182958340544896,2021NES
2021_11_05_NES_S7,3600,60.0,9,0.9182958340544896,2021NES
2021_11_05_NES_S7,3900,65.0,11,0.6840384356390417,2021NES
2021_11_05_NES_S7,4200,70.0,19,0.37270529641671113,2021NES
2021_11_05_NES_S8,0,0.0,4,0.8112781244591328,2021NES
2021_11_05_NES_S8,300,5.0,13,0.8904916402194913,2021NES
2021_11_05_NES_S8,600,10.0,12,0.9798687566511527,2021NES
2021_11_05_NES_S8,1200,20.0,2,1.0,2021NES
2021_11_05_NES_S8,1500,25.0,1,0.0,2021NES
2021_11_05_NES_S8,2700,45.0,2,1.0,2021NES
2021_11_05_NES_S8,3600,60.0,3,0.0,2021NES
2021_11_05_NES_S8,4200,70.0,6,0.9182958340544896,2021NES
2021_11_05_NES_S9,0,0.0,3,0.9182958340544896,2021NES
2021_11_05_NES_S9,300,5.0,11,0.9940302114769565,2021NES
2021_11_05_NES_S9,600,10.0,3,0.9182958340544896,2021NES
2021_11_05_NES_S9,900,15.0,2,0.0,2021NES
2021_11_05_NES_S9,1500,25.0,1,0.0,2021NES
2021_11_05_NES_S9,2700,45.0,7,0.72483409150576,2021NES
2021_11_05_NES_S9,3000,50.0,2,1.0,2021NES
2021_11_05_NES_S9,3300,55.0,3,0.9182958340544896,2021NES
2021_11_05_NES_S9,3600,60.0,11,0.9940302114769565,2021NES
2021_11_05_NES_S9,3900,65.0,3,0.9182958340544896,2021NES
2021_11_05_NES_S9,4200,70.0,5,0.0,2021NES
2021_06_10_SLU_S1,0,0.0,9,0.9910760598382222,2021SLU
2021_06_10_SLU_S1,300,5.0,4,1.0,2021SLU
2021_06_10_SLU_S1,600,10.0,10,0.8586727110732549,2021SLU
2021_06_10_SLU_S1,900,15.0,4,0.0,2021SLU
2021_06_10_SLU_S1,2100,35.0,1,0.0,2021SLU
2021_06_10_SLU_S1,2400,40.0,1,0.0,2021SLU
2021_06_10_SLU_S1,3000,50.0,1,0.0,2021SLU
2021_06_10_SLU_S1,3600,60.0,5,0.9709505944546686,2021SLU
2021_06_10_SLU_S1,3900,65.0,1,0.0,2021SLU
2021_06_10_SLU_S1,4200,70.0,6,0.9182958340544896,2021SLU
2021_06_10_SLU_S1,4500,75.0,7,0.863120568566631,2021SLU
2021_06_10_SLU_S2,600,10.0,6,0.6500224216483541,2021SLU
2021_06_10_SLU_S2,900,15.0,4,0.0,2021SLU
2021_06_10_SLU_S2,1200,20.0,1,0.0,2021SLU
2021_06_10_SLU_S2,1500,25.0,1,0.0,2021SLU
2021_06_10_SLU_S2,2400,40.0,1,0.0,2021SLU
2021_06_10_SLU_S2,2700,45.0,1,0.0,2021SLU
2021_06_10_SLU_S2,3300,55.0,1,0.0,2021SLU
2021_06_10_SLU_S2,3900,65.0,9,0.8783471047618533,2021SLU
2021_06_10_SLU_S2,4200,70.0,5,0.0,2021SLU
2021_06_10_SLU_S2,4500,75.0,3,0.9182958340544896,2021SLU
2021_06_10_SLU_S3,0,0.0,9,0.7725068857142601,2021SLU
2021_06_10_SLU_S3,300,5.0,11,0.8453509366224365,2021SLU
2021_06_10_SLU_S3,900,15.0,1,0.0,2021SLU
2021_06_10_SLU_S3,1500,25.0,1,0.0,2021SLU
2021_06_10_SLU_S3,1800,30.0,2,0.0,2021SLU
2021_06_10_SLU_S3,2100,35.0,2,0.0,2021SLU
2021_06_10_SLU_S3,2400,40.0,4,0.8112781244591328,2021SLU
2021_06_10_SLU_S3,2700,45.0,2,0.0,2021SLU
2021_06_10_SLU_S3,3000,50.0,5,0.7219280948873623,2021SLU
2021_06_10_SLU_S3,3300,55.0,3,0.9182958340544896,2021SLU
2021_06_10_SLU_S3,3600,60.0,3,0.9182958340544896,2021SLU
2021_06_10_SLU_S3,3900,65.0,1,0.0,2021SLU
2021_06_10_SLU_S3,4200,70.0,5,0.0,2021SLU
2021_06_10_SLU_S4,0,0.0,15,0.8118126881672663,2021SLU
2021_06_10_SLU_S4,300,5.0,1,0.0,2021SLU
2021_06_10_SLU_S4,600,10.0,7,0.8699155297736259,2021SLU
2021_06_10_SLU_S4,900,15.0,2,1.0,2021SLU
2021_06_10_SLU_S4,1200,20.0,3,0.0,2021SLU
2021_06_10_SLU_S4,1500,25.0,1,0.0,2021SLU
2021_06_10_SLU_S4,2400,40.0,1,0.0,2021SLU
2021_06_10_SLU_S4,3000,50.0,2,0.0,2021SLU
2021_06_10_SLU_S4,3300,55.0,1,0.0,2021SLU
2021_06_10_SLU_S4,3900,65.0,7,0.9852281360342516,2021SLU
2021_06_10_SLU_S4,4200,70.0,2,0.0,2021SLU
2021_06_10_SLU_S4,4500,75.0,1,0.0,2021SLU
2021_06_10_SLU_S5,0,0.0,18,0.7642045065086203,2021SLU
2021_06_10_SLU_S5,300,5.0,4,0.0,2021SLU
2021_06_10_SLU_S5,600,10.0,3,0.9182958340544896,2021SLU
2021_06_10_SLU_S5,900,15.0,2,1.0,2021SLU
2021_06_10_SLU_S5,1200,20.0,2,1.0,2021SLU
2021_06_10_SLU_S5,1500,25.0,1,0.0,2021SLU
2021_06_10_SLU_S5,2100,35.0,1,0.0,2021SLU
2021_06_10_SLU_S5,3600,60.0,1,0.0,2021SLU
2021_06_10_SLU_S5,3900,65.0,13,0.6193821946787638,2021SLU
2021_06_10_SLU_S5,4200,70.0,3,0.9182958340544896,2021SLU
2021_06_10_SLU_S5,4500,75.0,1,0.0,2021SLU
2021_06_10_SLU_S6,0,0.0,10,0.9709505944546686,2021SLU
2021_06_10_SLU_S6,300,5.0,2,1.0,2021SLU
2021_06_10_SLU_S6,1800,30.0,2,1.0,2021SLU
2021_06_10_SLU_S6,2700,45.0,1,0.0,2021SLU
2021_06_10_SLU_S6,3000,50.0,1,0.0,2021SLU
2021_06_10_SLU_S6,3600,60.0,4,0.8112781244591328,2021SLU
2021_06_10_SLU_S6,3900,65.0,2,0.0,2021SLU
2021_06_10_SLU_S6,4200,70.0,3,0.0,2021SLU
2021_06_10_SLU_S6,4500,75.0,5,0.7219280948873623,2021SLU
2021_06_10_SLU_S7,0,0.0,17,0.7703953782024135,2021SLU
2021_06_10_SLU_S7,300,5.0,1,0.0,2021SLU
2021_06_10_SLU_S7,600,10.0,6,0.0,2021SLU
2021_06_10_SLU_S7,900,15.0,1,0.0,2021SLU
2021_06_10_SLU_S7,1200,20.0,2,0.0,2021SLU
2021_06_10_SLU_S7,1500,25.0,2,1.0,2021SLU
2021_06_10_SLU_S7,1800,30.0,1,0.0,2021SLU
2021_06_10_SLU_S7,2700,45.0,2,1.0,2021SLU
2021_06_10_SLU_S7,3000,50.0,1,0.0,2021SLU
2021_06_10_SLU_S7,3600,60.0,3,0.9182958340544896,2021SLU
2021_06_10_SLU_S7,4200,70.0,6,1.0,2021SLU
2021_06_10_SLU_S7,4500,75.0,4,0.8112781244591328,2021SLU
2021_06_11_SLU_S1,0,0.0,8,0.9544340029249649,2021SLU
2021_06_11_SLU_S1,300,5.0,6,0.6500224216483541,2021SLU
2021_06_11_SLU_S1,600,10.0,2,0.0,2021SLU
2021_06_11_SLU_S1,900,15.0,5,0.7219280948873623,2021SLU
2021_06_11_SLU_S1,1500,25.0,1,0.0,2021SLU
2021_06_11_SLU_S1,1800,30.0,1,0.0,2021SLU
2021_06_11_SLU_S1,2100,35.0,1,0.0,2021SLU
2021_06_11_SLU_S1,2700,45.0,1,0.0,2021SLU
2021_06_11_SLU_S1,3600,60.0,2,0.0,2021SLU
2021_06_11_SLU_S1,3900,65.0,9,0.6223659728744493,2021SLU
2021_06_11_SLU_S1,4200,70.0,3,0.9182958340544896,2021SLU
2021_06_11_SLU_S1,4500,75.0,4,0.0,2021SLU
2021_06_11_SLU_S10,0,0.0,6,0.6500224216483541,2021SLU
2021_06_11_SLU_S10,300,5.0,11,0.9940302114769565,2021SLU
2021_06_11_SLU_S10,900,15.0,1,0.0,2021SLU
2021_06_11_SLU_S10,3300,55.0,3,0.9182958340544896,2021SLU
2021_06_11_SLU_S10,3600,60.0,6,0.9182958340544896,2021SLU
2021_06_11_SLU_S10,3900,65.0,5,0.9709505944546686,2021SLU
2021_06_11_SLU_S10,4200,70.0,4,0.0,2021SLU
2021_06_11_SLU_S11,0,0.0,13,0.8904916402194913,2021SLU
2021_06_11_SLU_S11,300,5.0,5,0.7219280948873623,2021SLU
2021_06_11_SLU_S11,1200,20.0,4,0.8112781244591328,2021SLU
2021_06_11_SLU_S11,1800,30.0,2,1.0,2021SLU
2021_06_11_SLU_S11,3000,50.0,1,0.0,2021SLU
2021_06_11_SLU_S11,3300,55.0,2,1.0,2021SLU
2021_06_11_SLU_S11,3600,60.0,2,1.0,2021SLU
2021_06_11_SLU_S11,3900,65.0,6,0.6500224216483541,2021SLU
2021_06_11_SLU_S11,4200,70.0,3,0.0,2021SLU
2021_06_11_SLU_S12,0,0.0,9,0.9656336071428251,2021SLU
2021_06_11_SLU_S12,300,5.0,4,0.8112781244591328,2021SLU
2021_06_11_SLU_S12,600,10.0,15,0.9967916319816366,2021SLU
2021_06_11_SLU_S12,900,15.0,1,0.0,2021SLU
2021_06_11_SLU_S12,1800,30.0,1,0.0,2021SLU
2021_06_11_SLU_S12,2100,35.0,2,0.0,2021SLU
2021_06_11_SLU_S12,2400,40.0,1,0.0,2021SLU
2021_06_11_SLU_S12,3000,50.0,1,0.0,2021SLU
2021_06_11_SLU_S12,3600,60.0,4,1.0,2021SLU
2021_06_11_SLU_S12,4200,70.0,6,0.6500224216483541,2021SLU
2021_06_11_SLU_S13,0,0.0,17,0.3227569588973983,2021SLU
2021_06_11_SLU_S13,300,5.0,2,0.0,2021SLU
2021_06_11_SLU_S13,600,10.0,4,1.0,2021SLU
2021_06_11_SLU_S13,1800,30.0,1,0.0,2021SLU
2021_06_11_SLU_S13,2700,45.0,2,1.0,2021SLU
2021_06_11_SLU_S13,3300,55.0,3,0.0,2021SLU
2021_06_11_SLU_S13,3600,60.0,6,1.0,2021SLU
2021_06_11_SLU_S13,4200,70.0,4,0.0,2021SLU
2021_06_11_SLU_S2,0,0.0,3,0.0,2021SLU
2021_06_11_SLU_S2,300,5.0,2,1.0,2021SLU
2021_06_11_SLU_S2,600,10.0,1,0.0,2021SLU
2021_06_11_SLU_S2,900,15.0,4,0.8112781244591328,2021SLU
2021_06_11_SLU_S2,1200,20.0,1,0.0,2021SLU
2021_06_11_SLU_S2,3600,60.0,1,0.0,2021SLU
2021_06_11_SLU_S2,3900,65.0,6,0.6500224216483541,2021SLU
2021_06_11_SLU_S2,4200,70.0,10,0.5816718657178866,2021SLU
2021_06_11_SLU_S2,4500,75.0,1,0.0,2021SLU
2021_06_11_SLU_S3,0,0.0,4,0.8112781244591328,2021SLU
2021_06_11_SLU_S3,600,10.0,7,0.5916727785823275,2021SLU
2021_06_11_SLU_S3,900,15.0,2,1.0,2021SLU
2021_06_11_SLU_S3,1500,25.0,4,0.0,2021SLU
2021_06_11_SLU_S3,3600,60.0,3,0.0,2021SLU
2021_06_11_SLU_S3,3900,65.0,3,0.0,2021SLU
2021_06_11_SLU_S3,4200,70.0,3,0.9182958340544896,2021SLU
2021_06_11_SLU_S3,4500,75.0,5,0.9709505944546686,2021SLU
2021_06_11_SLU_S4,0,0.0,14,0.5916727785823275,2021SLU
2021_06_11_SLU_S4,300,5.0,8,0.6695919455357793,2021SLU
2021_06_11_SLU_S4,600,10.0,7,0.9852281360342516,2021SLU
2021_06_11_SLU_S4,900,15.0,4,0.8112781244591328,2021SLU
2021_06_11_SLU_S4,1200,20.0,2,0.0,2021SLU
2021_06_11_SLU_S4,2700,45.0,1,0.0,2021SLU
2021_06_11_SLU_S4,3000,50.0,1,0.0,2021SLU
2021_06_11_SLU_S4,3600,60.0,1,0.0,2021SLU
2021_06_11_SLU_S4,4200,70.0,6,0.9182958340544896,2021SLU
2021_06_11_SLU_S5,0,0.0,6,0.6500224216483541,2021SLU
2021_06_11_SLU_S5,300,5.0,1,0.0,2021SLU
2021_06_11_SLU_S5,1200,20.0,1,0.0,2021SLU
2021_06_11_SLU_S5,2100,35.0,2,1.0,2021SLU
2021_06_11_SLU_S5,3900,65.0,2,1.0,2021SLU
2021_06_11_SLU_S5,4200,70.0,6,0.6500224216483541,2021SLU
2021_06_11_SLU_S6,0,0.0,8,0.8112781244591328,2021SLU
2021_06_11_SLU_S6,300,5.0,10,0.9709505944546686,2021SLU
2021_06_11_SLU_S6,600,10.0,1,0.0,2021SLU
2021_06_11_SLU_S6,2400,40.0,2,0.0,2021SLU
2021_06_11_SLU_S6,2700,45.0,1,0.0,2021SLU
2021_06_11_SLU_S6,3000,50.0,1,0.0,2021SLU
2021_06_11_SLU_S6,3900,65.0,2,1.0,2021SLU
2021_06_11_SLU_S6,4200,70.0,4,0.8112781244591328,2021SLU
2021_06_11_SLU_S6,4500,75.0,5,0.0,2021SLU
2021_06_11_SLU_S7,0,0.0,6,1.0,2021SLU
2021_06_11_SLU_S7,300,5.0,2,1.0,2021SLU
2021_06_11_SLU_S7,600,10.0,1,0.0,2021SLU
2021_06_11_SLU_S7,900,15.0,1,0.0,2021SLU
2021_06_11_SLU_S7,2100,35.0,1,0.0,2021SLU
2021_06_11_SLU_S7,2700,45.0,3,0.9182958340544896,2021SLU
2021_06_11_SLU_S7,3000,50.0,2,0.0,2021SLU
2021_06_11_SLU_S7,3300,55.0,1,0.0,2021SLU
2021_06_11_SLU_S7,3900,65.0,12,0.8112781244591328,2021SLU
2021_06_11_SLU_S7,4200,70.0,5,0.9709505944546686,2021SLU
2021_06_11_SLU_S7,4500,75.0,5,0.7219280948873623,2021SLU
2021_06_11_SLU_S8,0,0.0,17,0.9774178175281716,2021SLU
2021_06_11_SLU_S8,3000,50.0,2,0.0,2021SLU
2021_06_11_SLU_S8,3300,55.0,3,0.9182958340544896,2021SLU
2021_06_11_SLU_S8,4200,70.0,7,0.863120568566631,2021SLU
2021_06_11_SLU_S8,4500,75.0,2,1.0,2021SLU
2021_06_11_SLU_S9,0,0.0,8,0.9544340029249649,2021SLU
2021_06_11_SLU_S9,300,5.0,5,0.8649735207179271,2021SLU
2021_06_11_SLU_S9,600,10.0,16,0.6962122601251458,2021SLU
2021_06_11_SLU_S9,1200,20.0,1,0.0,2021SLU
2021_06_11_SLU_S9,1800,30.0,1,0.0,2021SLU
2021_06_11_SLU_S9,2100,35.0,2,0.0,2021SLU
2021_06_11_SLU_S9,2400,40.0,2,0.0,2021SLU
2021_06_11_SLU_S9,3000,50.0,1,0.0,2021SLU
2021_06_11_SLU_S9,3600,60.0,1,0.0,2021SLU
2021_06_11_SLU_S9,4200,70.0,3,0.9182958340544896,2021SLU
2022_04_07_MND_S1,0,0.0,6,0.6500224216483541,2022MND
2022_04_07_MND_S1,300,5.0,4,0.0,2022MND
2022_04_07_MND_S1,900,15.0,2,0.0,2022MND
2022_04_07_MND_S1,2400,40.0,1,0.0,2022MND
2022_04_07_MND_S1,3000,50.0,6,0.9182958340544896,2022MND
2022_04_07_MND_S1,3600,60.0,1,0.0,2022MND
2022_04_07_MND_S1,3900,65.0,3,0.0,2022MND
2022_04_07_MND_S1,4200,70.0,10,0.7219280948873623,2022MND
2022_04_07_MND_S2,0,0.0,18,0.9640787648082292,2022MND
2022_04_07_MND_S2,300,5.0,2,0.0,2022MND
2022_04_07_MND_S2,600,10.0,3,0.0,2022MND
2022_04_07_MND_S2,900,15.0,1,0.0,2022MND
2022_04_07_MND_S2,1800,30.0,2,0.0,2022MND
2022_04_07_MND_S2,2700,45.0,1,0.0,2022MND
2022_04_07_MND_S2,3600,60.0,2,0.0,2022MND
2022_04_07_MND_S2,3900,65.0,2,0.0,2022MND
2022_04_07_MND_S2,4200,70.0,15,0.5665095065529053,2022MND
2022_04_07_MND_S3,0,0.0,1,0.0,2022MND
2022_04_07_MND_S3,300,5.0,4,0.8112781244591328,2022MND
2022_04_07_MND_S3,600,10.0,1,0.0,2022MND
2022_04_07_MND_S3,3600,60.0,7,0.863120568566631,2022MND
2022_04_07_MND_S3,4200,70.0,3,0.0,2022MND
2022_04_07_MND_S4,0,0.0,9,0.6223659728744493,2022MND
2022_04_07_MND_S4,300,5.0,8,0.5435644431995964,2022MND
2022_04_07_MND_S4,2400,40.0,1,0.0,2022MND
2022_04_07_MND_S4,3000,50.0,4,0.8112781244591328,2022MND
2022_04_07_MND_S4,3300,55.0,5,0.0,2022MND
2022_04_07_MND_S4,3600,60.0,2,0.0,2022MND
2022_04_07_MND_S4,3900,65.0,1,0.0,2022MND
2022_04_07_MND_S4,4200,70.0,8,0.0,2022MND
2022_04_07_MND_S5,0,0.0,4,0.8112781244591328,2022MND
2022_04_07_MND_S5,300,5.0,5,0.9709505944546686,2022MND
2022_04_07_MND_S5,1800,30.0,1,0.0,2022MND
2022_04_07_MND_S5,2100,35.0,1,0.0,2022MND
2022_04_07_MND_S5,2400,40.0,2,1.0,2022MND
2022_04_07_MND_S5,2700,45.0,1,0.0,2022MND
2022_04_07_MND_S5,3000,50.0,3,0.0,2022MND
2022_04_07_MND_S5,3300,55.0,6,0.0,2022MND
2022_04_07_MND_S5,3600,60.0,1,0.0,2022MND
2022_04_07_MND_S5,3900,65.0,1,0.0,2022MND
2022_04_07_MND_S5,4200,70.0,9,0.7642045065086203,2022MND
2022_04_07_MND_S6,0,0.0,4,0.8112781244591328,2022MND
2022_04_07_MND_S6,300,5.0,6,0.0,2022MND
2022_04_07_MND_S6,600,10.0,1,0.0,2022MND
2022_04_07_MND_S6,1800,30.0,1,0.0,2022MND
2022_04_07_MND_S6,2100,35.0,2,1.0,2022MND
2022_04_07_MND_S6,3300,55.0,1,0.0,2022MND
2022_04_07_MND_S6,3600,60.0,2,1.0,2022MND
2022_04_07_MND_S6,4200,70.0,8,0.9544340029249649,2022MND
2022_04_08_MND_S1,0,0.0,7,0.863120568566631,2022MND
2022_04_08_MND_S1,600,10.0,4,1.0,2022MND
2022_04_08_MND_S1,1200,20.0,1,0.0,2022MND
2022_04_08_MND_S1,1500,25.0,1,0.0,2022MND
